full_date,date,weekday,time,mood,activities,scales,note_title,note
2024-05-24,May 24,Friday,19:04,good,concert | wine | yoga | commute,Sleep quality: 5/5,,Managed to get through tired but satisfied kind of day. Need more sleep tonight. Ended up fun night out that lifted my mood. Could have been better honestly. Ended up tired but satisfied kind of day. Overall a decent day.
2024-05-25,May 25,Saturday,01:37,good,bike | volunteering | run | car-maintenance | nap | yoga | commute,Sleep quality: 5/5,,
2024-05-26,May 26,Sunday,20:06,good,family | travel | car-maintenance | wine | laundry | doctor | commute | nap | baking | concert | music | yoga,Sleep quality: 5/5,,Ended up long walk that helped clear my head. Need more sleep tonight. Had a productive stretch of focused work. Not much else to report.
2024-05-27,May 27,Monday,22:57,meh,board-games | family | meeting | tea | dentist | party | swim | walk | gardening | yoga | commute,Sleep quality: 5/5,,Started the morning with bit of a struggle with motivation. Not much else to report. Ended up slow start but it picked up. Grateful for the small things. Managed to get through nice evening cooking dinner. Could have been better honestly.
2024-05-28,May 28,Tuesday,22:06,good,car-maintenance | concert | gardening | run | guitar | tea | swim | bike | yoga | music | meditation | commute,Sleep quality: 2/5,,Had a quiet day at home. Could have been better honestly.
2024-05-29,May 29,Wednesday,21:18,rad,baking | run | walk | coffee | laundry | haircut | gardening | call-family | cooking | yoga,Sleep quality: 5/5,,Feeling like bit of a struggle with motivation. Hoping next week is calmer. Spent most of the day tired but satisfied kind of day. Need more sleep tonight. Started the morning with quiet day at home. Looking forward to tomorrow.
2024-05-30,May 30,Thursday,20:27,good,journaling | haircut | language-practice | laundry | concert | car-maintenance | groceries | museum | doctor | date-night | podcast | yoga,Sleep quality: 2/5,,Managed to get through quiet day at home. Could have been better honestly.
2024-05-31,May 31,Friday,19:06,meh,walk | dentist | work | coffee | date-night | swim | run | friends | cooking | yoga | commute,Sleep quality: 5/5,,
2024-06-01,June 1,Saturday,20:03,good,doctor | movie | gym | meeting | friends | wine | concert | coffee | travel | laundry | yoga | commute,Sleep quality: 5/5,,
2024-06-02,June 2,Sunday,22:16,good,laundry | budgeting | work | coffee | rain | haircut | commute,Sleep quality: 2/5,,Managed to get through nice evening cooking dinner. Grateful for the small things. Feeling like nice evening cooking dinner. Grateful for the small things.
2024-06-03,June 3,Monday,02:04,good,party | laundry | travel | yoga | cooking | sunny | podcast | journaling | commute,Sleep quality: 5/5,,A pretty catch-up with an old friend. Could have been better honestly. Spent most of the day quiet day at home. Need more sleep tonight. Had a catch-up with an old friend. Not much else to report.
2024-06-04,June 4,Tuesday,19:41,meh,baking | coffee | cooking | volunteering | yoga,Sleep quality: 4/5,,
2024-06-05,June 5,Wednesday,21:13,good,concert | guitar | cooking | language-practice | coffee | travel | friends | museum | meeting | yoga | commute,Sleep quality: 4/5,,Started the morning with busy day running errands. Could have been better honestly. Feeling like relaxing afternoon with a book. Hoping next week is calmer. Started the morning with busy day running errands. Not much else to report.
2024-06-06,June 6,Thursday,21:13,bad,call-family | shopping | podcast | rain | board-games | sunny | laundry | yoga | commute,Sleep quality: 1/5,,
2024-06-07,June 7,Friday,19:28,good,shopping | rain | groceries | walk | volunteering | yoga,Sleep quality: 4/5,,Managed to get through bit of a struggle with motivation. Hoping next week is calmer.
2024-06-08,June 8,Saturday,19:57,meh,movie | nap | date-night | tea | yoga | commute | friends | rain | bike | museum | swim,Sleep quality: 3/5,,Spent most of the day tired but satisfied kind of day. Could have been better honestly.
2024-06-09,June 9,Sunday,20:30,meh,gardening | date-night | haircut | run | journaling | movie | concert | sunny | tea | yoga | commute,Sleep quality: 3/5,,Ended up quiet day at home. Grateful for the small things. Spent most of the day catch-up with an old friend. Looking forward to tomorrow.
2024-06-10,June 10,Monday,22:13,good,laundry | guitar | cooking | sketching | date-night | baking | board-games | music | travel | yoga | commute,Sleep quality: 3/5,,
2024-06-11,June 11,Tuesday,19:27,good,sunny | cleaning | yoga | travel | reading | coffee | meeting | commute,Sleep quality: 3/5,,A pretty fun night out that lifted my mood. Need more sleep tonight. Managed to get through nice evening cooking dinner. Could have been better honestly. A pretty good session at work. Grateful for the small things.
2024-06-12,June 12,Wednesday,02:22,bad,run | gym | call-family | baking | commute | dentist | walk | party,Sleep quality: 4/5,,
2024-06-13,June 13,Thursday,20:50,good,gardening | baking | party | journaling | family | rain | nap | laundry | work | meeting | yoga,Sleep quality: 4/5,,Started the morning with slow start but it picked up. Grateful for the small things.
2024-06-14,June 14,Friday,23:36,meh,budgeting | haircut | work | cooking | doctor | wine | party | commute,Sleep quality: 4/5,,
2024-06-15,June 15,Saturday,22:28,good,swim | budgeting | work | wine | yoga | commute,Sleep quality: 2/5,,Spent most of the day slow start but it picked up. Could have been better honestly. Feeling like busy day running errands. Could have been better honestly.
2024-06-16,June 16,Sunday,03:18,good,sketching | volunteering | swim | family | nap | shopping | tea | commute,Sleep quality: 5/5,,Spent most of the day relaxing afternoon with a book. Need more sleep tonight.
2024-06-17,June 17,Monday,21:32,good,family | cooking | nap | board-games | doctor | travel | sketching | reading | hike,Sleep quality: 1/5,,A pretty bit of a struggle with motivation. Overall a decent day. Had a long walk that helped clear my head. Grateful for the small things.
2024-06-18,June 18,Tuesday,23:27,good,movie | nap | board-games,Sleep quality: 2/5,,
2024-06-19,June 19,Wednesday,00:53,good,party | bike | budgeting | meeting | language-practice | gym | doctor | baking | meditation | yoga,Sleep quality: 4/5,,
2024-06-20,June 20,Thursday,20:20,good,family | concert | wine | yoga,Sleep quality: 1/5,,Had a nice evening cooking dinner. Hoping next week is calmer. A pretty relaxing afternoon with a book. Grateful for the small things. Had a quiet day at home. Need more sleep tonight.
2024-06-21,June 21,Friday,21:32,meh,music | baking | nap | budgeting | concert | tea | party | board-games | yoga,Sleep quality: 4/5,,
2024-06-22,June 22,Saturday,22:29,good,movie | dentist | guitar | groceries | work | coffee | board-games | laundry,Sleep quality: 3/5,,Started the morning with fun night out that lifted my mood. Hoping next week is calmer. Spent most of the day fun night out that lifted my mood. Could have been better honestly. Today was long walk that helped clear my head. Need more sleep tonight.
2024-06-23,June 23,Sunday,22:05,good,work | baking | walk | party | movie,Sleep quality: 4/5,,Had a stressful meeting that ran long. Need more sleep tonight.
2024-06-25,June 25,Tuesday,23:02,good,run | podcast | meeting | nap | museum | meditation | yoga,Sleep quality: 2/5,,Feeling like fun night out that lifted my mood. Overall a decent day.
2024-06-26,June 26,Wednesday,22:21,good,volunteering | journaling | guitar | yoga | cooking | rain | commute | reading,Sleep quality: 2/5,,Today was busy day running errands. Not much else to report.
2024-06-27,June 27,Thursday,23:52,good,dentist | movie | walk | party | family | call-family | bike | rain | doctor | nap | commute,Sleep quality: 1/5,,Managed to get through stressful meeting that ran long. Grateful for the small things.
2024-06-28,June 28,Friday,20:51,good,baking | language-practice | volunteering | meeting | date-night | laundry | car-maintenance | cleaning | podcast | coffee | yoga | commute,Sleep quality: 4/5,,Started the morning with tired but satisfied kind of day. Not much else to report. Today was relaxing afternoon with a book. Could have been better honestly. Spent most of the day quiet day at home. Need more sleep tonight.
2024-06-29,June 29,Saturday,20:36,meh,shopping | meeting | volunteering | call-family | gardening | yoga,Sleep quality: 4/5,,Ended up bit of a struggle with motivation. Overall a decent day. Today was long walk that helped clear my head. Not much else to report.
2024-06-30,June 30,Sunday,19:28,good,haircut | shopping | wine | car-maintenance | tea | bike | laundry | yoga | commute,Sleep quality: 5/5,,
2024-07-01,July 1,Monday,23:25,good,journaling | party | tea | gym | podcast | sunny | date-night | hike,Sleep quality: 4/5,,Feeling like fun night out that lifted my mood. Looking forward to tomorrow.
2024-07-02,July 2,Tuesday,20:36,good,nap | friends | gym | movie | doctor | baking | bike | gardening | wine | volunteering | yoga | commute,Sleep quality: 3/5,,Had a good session at work. Grateful for the small things. Spent most of the day catch-up with an old friend. Could have been better honestly.
2024-07-03,July 3,Wednesday,05:32,good,date-night | nap | volunteering | language-practice | budgeting | commute,Sleep quality: 3/5,,Had a nice evening cooking dinner. Trying to keep a steady routine. Had a fun night out that lifted my mood. Need more sleep tonight.
2024-07-05,July 5,Friday,19:54,meh,car-maintenance | work | commute | dentist | wine | date-night | groceries | museum | yoga,Sleep quality: 5/5,,
2024-07-06,July 6,Saturday,23:18,good,meeting | language-practice | tea | walk | board-games | movie | run | groceries | gardening | shopping | work | commute,Sleep quality: 2/5,,
2024-07-07,July 7,Sunday,22:43,meh,coffee | travel | museum | bike | car-maintenance | budgeting | gardening | yoga | commute,Sleep quality: 2/5,,
2024-07-08,July 8,Monday,03:37,good,sketching | gym | dentist | music | movie | shopping | coffee | commute,Sleep quality: 1/5,,Feeling like nice evening cooking dinner. Trying to keep a steady routine. Today was tired but satisfied kind of day. Overall a decent day.
2024-07-09,July 9,Tuesday,21:35,meh,movie | nap | guitar | date-night,Sleep quality: 1/5,,
2024-07-10,July 10,Wednesday,19:08,meh,guitar | coffee | shopping | bike | music | call-family | commute,Sleep quality: 4/5,,
2024-07-11,July 11,Thursday,19:18,bad,bike | call-family | reading | museum | board-games | party | walk | gardening | cleaning | family | car-maintenance | commute,Sleep quality: 3/5,,Started the morning with good session at work. Could have been better honestly.
2024-07-12,July 12,Friday,21:58,meh,party | groceries | guitar | gardening | cleaning | concert | yoga | commute,Sleep quality: 2/5,,Started the morning with busy day running errands. Need more sleep tonight. Today was slow start but it picked up. Could have been better honestly.
2024-07-13,July 13,Saturday,19:18,bad,meeting | budgeting | run | commute | groceries | nap,Sleep quality: 5/5,,
2024-07-14,July 14,Sunday,23:20,meh,journaling | meeting | family | rain | tea | haircut | shopping | coffee | commute,Sleep quality: 5/5,,Feeling like catch-up with an old friend. Trying to keep a steady routine. Ended up slow start but it picked up. Hoping next week is calmer.
2024-07-15,July 15,Monday,19:01,good,coffee | tea | rain | work | cleaning | cooking,Sleep quality: 1/5,,
2024-07-16,July 16,Tuesday,22:20,good,groceries | journaling | gardening | travel | sketching | commute,Sleep quality: 2/5,,
2024-07-17,July 17,Wednesday,00:26,good,shopping | run | rain | museum | sunny | guitar | meditation | yoga | commute,Sleep quality: 4/5,,Managed to get through nice evening cooking dinner. Need more sleep tonight. Ended up fun night out that lifted my mood. Not much else to report. Managed to get through slow start but it picked up. Could have been better honestly.
